Dates,Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
2023-04-08 00:01:00+00:00,27923.943359375,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:02:00+00:00,27923.626953125,0.0,-0.31640625,0.0,0.0,0.0,0.0
2023-04-08 00:03:00+00:00,27921.9765625,0.0,-1.650390625,0.0,0.0,0.0,0.0
2023-04-08 00:05:00+00:00,27920.857421875,0.0,-1.119140625,0.0,0.0,0.0,0.0
2023-04-08 00:06:00+00:00,27920.689453125,0.0,-0.16796875,0.0,0.0,0.0,0.0
2023-04-08 00:07:00+00:00,27923.44921875,2.759765625,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:09:00+00:00,27918.953125,0.0,-4.49609375,0.0,0.0,0.0,0.0
2023-04-08 00:10:00+00:00,27913.33984375,0.0,-5.61328125,0.0,0.0,0.0,0.0
2023-04-08 00:11:00+00:00,27914.06640625,0.7265625,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:12:00+00:00,27914.11328125,0.046875,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:13:00+00:00,27905.0625,0.0,-9.05078125,0.0,0.0,0.0,0.0
2023-04-08 00:14:00+00:00,27908.42578125,3.36328125,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:15:00+00:00,27909.96875,1.54296875,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:16:00+00:00,27908.21875,0.0,-1.75,0.0,0.0,0.0,0.0
2023-04-08 00:17:00+00:00,27905.30859375,0.0,-2.91015625,0.0,0.0,0.0,0.0
2023-04-08 00:18:00+00:00,27908.302734375,2.994140625,0.0,0.8166852678571429,1.9338727678571428,0.42230558360986875,29.691621018462172
2023-04-08 00:19:00+00:00,27903.099609375,0.0,-5.203125,0.8166852678571429,2.282924107142857,0.35773649474456126,26.348006121163024
2023-04-08 00:20:00+00:00,27895.125,0.0,-7.974609375,0.8166852678571429,2.734654017857143,0.2986429956126926,22.99654305468259
2023-04-08 00:21:00+00:00,27897.701171875,2.576171875,0.0,1.0006975446428572,2.6547154017857144,0.37695096957275737,27.375772841767798
2023-04-08 00:22:00+00:00,27899.93359375,2.232421875,0.0,1.16015625,2.6427176339285716,0.4390012141688222,30.507355368869
2023-04-08 00:23:00+00:00,27887.060546875,0.0,-12.873046875,0.9630301339285714,3.562220982142857,0.27034542179055376,21.28125289021797
2023-04-08 00:24:00+00:00,27899.208984375,12.1484375,0.0,1.8307756696428572,3.2410714285714284,0.5648674242424243,36.09682299546142
2023-04-08 00:26:00+00:00,27904.908203125,5.69921875,0.0,2.2378627232142856,2.840122767857143,0.7879457707043913,44.06989203000082
2023-04-08 00:27:00+00:00,27907.599609375,2.69140625,0.0,2.378208705357143,2.840122767857143,0.837361233912958,45.5741211068039
2023-04-08 00:28:00+00:00,27908.939453125,1.33984375,0.0,2.4705636160714284,2.840122767857143,0.8698791629826113,46.520608400977224
2023-04-08 00:29:00+00:00,27909.298828125,0.359375,0.0,2.4962332589285716,2.193638392857143,1.1379419994912237,53.22604634559895
2023-04-08 00:30:00+00:00,27920.494140625,11.1953125,0.0,3.0556640625,2.193638392857143,1.3929661663698805,58.210859223429985
2023-04-08 00:31:00+00:00,27916.806640625,0.0,-3.6875,2.9454520089285716,2.45703125,1.1987849193731548,54.52033570045191
2023-04-08 00:32:00+00:00,27918.732421875,1.92578125,0.0,3.0830078125,2.33203125,1.3220268006700167,56.934174932371505
2023-04-08 00:34:00+00:00,27939.197265625,20.46484375,0.0,4.544782366071429,2.1241629464285716,2.13956390384868,68.14844256636613
2023-04-08 00:35:00+00:00,27936.46484375,0.0,-2.732421875,4.330915178571429,2.3193359375,1.867308270676692,65.12408483500809
2023-04-08 00:36:00+00:00,27934.5078125,0.0,-1.95703125,4.330915178571429,2.0874720982142856,2.0747176368375326,67.47668833003674
2023-04-08 00:37:00+00:00,27937.681640625,3.173828125,0.0,4.5576171875,1.5178571428571428,3.002665441176471,75.01664791384418
2023-04-08 00:38:00+00:00,27930.037109375,0.0,-7.64453125,4.373604910714286,2.0638950892857144,2.119102338785994,67.9394937586685
2023-04-08 00:39:00+00:00,27927.951171875,0.0,-2.0859375,4.214146205357143,2.212890625,1.9043626276635988,65.56903774772624
2023-04-08 00:40:00+00:00,27923.380859375,0.0,-4.5703125,4.214146205357143,1.6198381696428572,2.6015847041598485,72.23444449758478
2023-04-08 00:41:00+00:00,27917.0078125,0.0,-6.373046875,3.346400669642857,2.0750558035714284,1.6126798440231278,61.72512287383238
2023-04-08 00:42:00+00:00,27922.412109375,5.404296875,0.0,3.3253348214285716,2.0750558035714284,1.602527901035364,61.575820201498324
2023-04-08 00:43:00+00:00,27913.216796875,0.0,-9.1953125,3.133091517857143,2.7318638392857144,1.1468695740986619,53.42055185537583
2023-04-08 00:44:00+00:00,27907.013671875,0.0,-6.203125,3.037388392857143,3.1749441964285716,0.9566745759732841,48.89288120368291
2023-04-08 00:45:00+00:00,27900.07421875,0.0,-6.939453125,3.01171875,3.670619419642857,0.8204933297860211,45.06983444330779
2023-04-08 00:46:00+00:00,27894.65625,0.0,-5.41796875,2.2120535714285716,4.0576171875,0.5451607357744542,35.28181393382435
